model,sample,gt_mean_jsw_px,pred_mean_jsw_px,gt_median_jsw_px,pred_median_jsw_px,gt_min_jsw_px,pred_min_jsw_px,gt_max_jsw_px,pred_max_jsw_px,gt_std_jsw_px,pred_std_jsw_px,gt_valid_columns,pred_valid_columns,abs_error_px,percent_error
deeplabv3,9079361_pip3,10.0625,9.775,6.0,6.0,3.0,3.0,43.0,43.0,10.560946631339446,10.207809510369989,80,80,0.28749999999999964,2.8571428571428537
deeplabv3,9084244_mcp2,18.314285714285713,17.58653846153846,11.0,11.0,5.0,5.0,71.0,72.0,16.49837757432633,15.928089953168053,105,104,0.7277472527472533,3.9736589463578573
deeplabv3,9086407_pip3,11.058823529411764,11.337209302325581,5.0,5.0,2.0,2.0,55.0,57.0,13.868587392484345,14.555116150876119,85,86,0.2783857729138166,2.5173181593270653
deeplabv3,9087632_mcp2,21.774509803921568,21.686274509803923,12.0,12.0,8.0,8.0,78.0,78.0,18.429998384318495,18.36662595213995,102,102,0.08823529411764497,0.4052228725799094
deeplabv3,9088345_dip5,5.4423076923076925,5.211538461538462,3.0,3.0,2.0,1.0,20.0,25.0,4.801496007009216,5.389935558561326,52,52,0.23076923076923084,4.240282685512368
deeplabv3,9088414_dip5,7.551724137931035,5.947368421052632,5.0,4.0,4.0,3.0,33.0,36.0,5.733063253508346,5.954273277888301,58,57,1.6043557168784028,21.244893054554193
deeplabv3,9088841_dip4,6.26530612244898,6.142857142857143,4.0,4.0,3.0,3.0,27.0,24.0,5.374829888923042,5.030519103331145,49,49,0.12244897959183643,1.9543973941368027
deeplabv3,9088841_pip3,7.155172413793103,7.2631578947368425,5.0,5.0,3.0,4.0,29.0,26.0,6.4240972105248755,5.951636413005511,58,57,0.10798548094373928,1.509194673430573
deeplabv3,9088841_pip4,6.684210526315789,7.631578947368421,3.0,4.0,1.0,2.0,39.0,37.0,8.871713168952764,8.916044239198584,57,57,0.9473684210526319,14.173228346456698
deeplabv3,9091337_dip5,7.144927536231884,6.782608695652174,5.0,4.0,3.0,3.0,37.0,35.0,7.667502214681148,7.025563188972343,69,69,0.36231884057971,5.0709939148073
deeplabv3,9093244_pip4,7.164383561643835,6.863013698630137,5.0,4.0,3.0,2.0,46.0,46.0,8.841083579888785,8.830698429526228,73,73,0.30136986301369806,4.206500956022937
deeplabv3,9096851_pip4,8.338461538461539,8.515151515151516,5.0,4.5,3.0,2.0,35.0,37.0,7.979352052115363,8.790908568623134,65,66,0.17668997668997655,2.1189757352118956
deeplabv3,9099360_pip3,9.215686274509803,9.247524752475247,3.0,4.0,1.0,1.0,61.0,58.0,14.583517052723135,13.451346828363027,102,101,0.0318384779654437,0.345481356646304
deeplabv3,9101076_pip3,7.564102564102564,7.884615384615385,4.0,3.0,1.0,2.0,43.0,43.0,9.933870761046418,10.005102248648795,78,78,0.32051282051282115,4.2372881355932295
deeplabv3,9101076_pip5,4.43859649122807,5.310344827586207,2.0,2.5,1.0,1.0,35.0,34.0,6.614756347662026,7.909415812927248,57,58,0.8717483363581371,19.640179910044985
deeplabv3,9113529_pip4,10.949367088607595,11.291139240506329,6.0,6.0,3.0,3.0,44.0,43.0,10.384870609406104,10.319150071386789,79,79,0.3417721518987342,3.1213872832369947
deeplabv3,9113529_pip5,5.311475409836065,5.758064516129032,3.0,3.0,1.0,1.0,28.0,34.0,6.507350153471622,7.031462665878567,61,62,0.4465891062929668,8.408004778972524
deeplabv3,9119057_pip3,8.617283950617283,9.853658536585366,5.0,5.0,4.0,4.0,46.0,48.0,9.898956050750032,11.153170774377443,81,82,1.2363745859680826,14.347613390174024
deeplabv3,9119527_pip4,5.2075471698113205,5.716981132075472,2.0,2.0,1.0,1.0,30.0,31.0,6.502128796731456,7.146386759518766,53,53,0.5094339622641515,9.782608695652186
deeplabv3,9127864_pip3,12.191919191919192,12.656565656565656,7.0,7.0,2.0,2.0,57.0,56.0,13.452255090644583,13.280320076586948,99,99,0.46464646464646364,3.8111019055509447
deeplabv3,9130641_pip4,9.014285714285714,9.357142857142858,4.0,4.0,2.0,2.0,60.0,65.0,12.865782811276537,13.400464506112906,70,70,0.3428571428571434,3.8034865293185485
deeplabv3,9148828_mcp5,20.304761904761904,20.438095238095237,13.0,13.0,4.0,5.0,78.0,78.0,19.66244852723505,19.53893490762132,105,105,0.13333333333333286,0.6566604127579714
deeplabv3,9150876_pip3,11.4,11.81578947368421,5.0,5.0,4.0,4.0,50.0,48.0,12.063167080000177,12.156556089439091,75,76,0.41578947368421026,3.6472760849492127
deeplabv3,9152688_pip5,5.6440677966101696,4.9491525423728815,4.0,3.0,2.0,1.0,36.0,34.0,7.1325529978115165,6.670002995485209,59,59,0.6949152542372881,12.312312312312311
deeplabv3,9162906_pip4,9.04109589041096,9.162162162162161,5.0,4.0,2.0,2.0,45.0,46.0,10.810241663645707,11.420733903415416,73,74,0.12106627175120188,1.3390663390663238
deeplabv3,9163391_pip5,2.813953488372093,2.738095238095238,2.0,2.0,1.0,1.0,14.0,13.0,2.704482187926815,2.76938641828598,43,42,0.075858250276855,2.6957890594254255
deeplabv3,9170920_pip5,7.8,7.833333333333333,3.0,3.0,1.0,1.0,39.0,39.0,9.956237575844938,9.83050806870575,60,60,0.033333333333333215,0.42735042735042583
deeplabv3,9171714_pip4,9.901408450704226,9.471428571428572,4.0,4.0,2.0,2.0,44.0,43.0,11.397003472716488,11.004831962852148,71,70,0.4299798792756544,4.342613289981716
deeplabv3,9174582_pip4,9.626666666666667,10.171052631578947,5.0,5.0,2.0,3.0,42.0,45.0,9.849227832113993,9.778316718092903,75,76,0.54438596491228,5.654978859892105
deeplabv3,9174582_pip5,6.7846153846153845,7.453125,3.0,4.0,1.0,2.0,45.0,39.0,9.642043045062609,8.723047216103728,65,64,0.6685096153846155,9.853316326530614
deeplabv3,9184790_pip4,8.518518518518519,8.25925925925926,5.0,5.0,4.0,4.0,48.0,43.0,8.823525108258991,8.122180844670067,81,81,0.2592592592592595,3.043478260869568
deeplabv3,9193863_dip5,5.08,5.490196078431373,3.0,3.0,2.0,2.0,25.0,26.0,5.11014676892944,5.4028770441043825,50,51,0.4101960784313725,8.074725953373473
deeplabv3,9193863_pip5,8.75438596491228,8.410714285714286,4.0,4.0,2.0,2.0,47.0,42.0,10.413015980778257,9.156919291899834,57,56,0.34367167919799435,3.92570855997709
deeplabv3,9206908_dip5,4.217391304347826,3.5869565217391304,3.0,3.0,1.0,1.0,25.0,18.0,4.95594962373185,3.2274373126065967,46,46,0.6304347826086958,14.948453608247425
deeplabv3,9206908_pip5,3.326923076923077,3.6346153846153846,2.0,2.0,1.0,1.0,21.0,18.0,4.232298674598228,3.995328262983416,52,52,0.3076923076923075,9.248554913294791
deeplabv3,9207016_pip5,6.423728813559322,6.372881355932203,3.0,3.0,1.0,1.0,38.0,40.0,9.156276702082675,9.24780927806963,59,59,0.05084745762711851,0.7915567282321879
deeplabv3,9223040_dip5,5.142857142857143,4.6875,4.0,3.5,3.0,3.0,18.0,15.0,3.768830273792263,3.001084873286103,49,48,0.45535714285714324,8.854166666666675
deeplabv3,9224866_dip5,3.5686274509803924,4.133333333333334,2.0,2.0,1.0,1.0,25.0,22.0,4.486384202690225,5.289822513300633,51,45,0.5647058823529414,15.824175824175828
deeplabv3,9225871_pip4,9.338028169014084,9.507042253521126,4.0,5.0,1.0,1.0,43.0,47.0,10.72044730774233,10.787150989163141,71,71,0.16901408450704203,1.8099547511312195
deeplabv3,9228372_dip5,3.891304347826087,3.702127659574468,2.0,2.0,1.0,2.0,23.0,24.0,4.904426841793324,4.217062069064354,46,47,0.18917668825161904,4.861523832164512
deeplabv3,9234073_dip5,2.979591836734694,3.122448979591837,1.0,2.0,1.0,1.0,20.0,18.0,4.098231554490189,3.766840570033457,49,49,0.1428571428571428,4.794520547945203
deeplabv3,9243198_dip5,4.741935483870968,4.838709677419355,2.0,2.0,1.0,1.0,30.0,34.0,6.688785713297916,6.7922953229687,62,62,0.09677419354838701,2.0408163265306105
deeplabv3,9249027_dip5,4.04,4.26530612244898,4.0,4.0,1.0,2.0,14.0,16.0,1.8650469162999626,2.31917921973008,50,49,0.22530612244897963,5.576884219034149
deeplabv3,9249027_pip4,6.096774193548387,5.809523809523809,4.0,4.0,2.0,2.0,36.0,27.0,5.8989055229225595,4.978866903850564,62,63,0.2872503840245777,4.711514235323762
deeplabv3,9255353_pip4,9.555555555555555,9.48611111111111,3.0,3.0,1.0,1.0,45.0,47.0,12.460926585050755,12.42644252251754,72,72,0.06944444444444464,0.7267441860465137
deeplabv3,9255567_dip5,5.415094339622642,4.653846153846154,3.0,3.0,1.0,1.0,31.0,23.0,6.085658868111535,5.139906521840104,53,52,0.7612481857764877,14.057893326186008
deeplabv3,9258563_dip5,5.411764705882353,4.9411764705882355,4.0,4.0,2.0,2.0,18.0,20.0,3.4080439481438347,3.6213515227344435,51,51,0.47058823529411775,8.695652173913045
deeplabv3,9260058_dip5,5.270833333333333,5.333333333333333,3.0,3.0,1.0,1.0,30.0,30.0,5.833593744187388,5.810670261586773,48,48,0.0625,1.1857707509881423
deeplabv3,9896392_pip2,9.96103896103896,9.688311688311689,5.0,4.0,1.0,1.0,58.0,58.0,13.011924160136017,12.879319716909851,77,77,0.2727272727272716,2.7379400260756084
deeplabv3,9896710_pip2,4.315789473684211,4.333333333333333,3.0,3.0,1.0,1.0,28.0,28.0,5.0023078699590355,4.942949376436268,57,57,0.017543859649122417,0.40650406504064135
deeplabv3,9896772_pip2,5.535211267605634,5.351351351351352,3.0,2.0,1.0,1.0,42.0,45.0,8.733666422569511,9.510211343365148,71,74,0.18385991625428222,3.321642252939958
deeplabv3,9897279_pip2,10.986842105263158,11.092105263157896,6.0,7.0,4.0,4.0,46.0,46.0,10.508760031332045,10.655092224129698,76,76,0.10526315789473806,0.9580838323353404
deeplabv3,9897397_pip2,5.594202898550725,5.449275362318841,4.0,3.0,2.0,2.0,37.0,38.0,6.557038127257644,6.697471363380812,69,69,0.1449275362318838,2.5906735751295296
deeplabv3,9900971_pip2,6.131578947368421,7.348484848484849,2.0,3.0,1.0,1.0,49.0,49.0,10.279440524995765,10.863467307758611,76,66,1.2169059011164274,19.846534009624136
deeplabv3,9902576_pip2,8.256410256410257,8.076923076923077,3.0,4.0,1.0,1.0,49.0,48.0,11.692026537330406,11.210994181273326,78,78,0.17948717948718063,2.1739130434782745
deeplabv3,9902757_pip2,6.161764705882353,6.0588235294117645,3.0,4.0,1.0,2.0,41.0,38.0,9.293594084285164,8.530020262270218,68,68,0.10294117647058876,1.6706443914081228
deeplabv3,9902772_pip2,8.54320987654321,8.481481481481481,3.0,3.0,1.0,1.0,55.0,53.0,13.79841588932285,13.687978966070302,81,81,0.06172839506172956,0.7225433526011695
deeplabv3,9902900_pip2,5.162162162162162,5.554054054054054,3.0,3.0,2.0,2.0,39.0,40.0,7.086391654178178,8.248082319122675,74,74,0.3918918918918921,7.591623036649218
deeplabv3,9903020_pip2,8.782051282051283,9.227848101265822,4.0,4.0,2.0,2.0,48.0,49.0,10.836367349379747,11.258694943244002,78,79,0.4457968192145394,5.076226554559718
deeplabv3,9903394_pip2,6.986486486486487,7.386666666666667,4.0,4.0,2.0,2.0,41.0,52.0,8.123195422457778,9.765098850270567,74,75,0.40018018018017987,5.727917472598319
deeplabv3,9903777_pip2,6.4,6.25,3.0,3.0,2.0,2.0,53.0,52.0,10.118794394590692,9.912744322335769,80,80,0.15000000000000036,2.3437500000000053
deeplabv3,9905276_pip2,3.8767123287671232,3.9726027397260273,3.0,3.0,1.0,1.0,21.0,22.0,3.0383178722095106,3.122927160159796,73,73,0.09589041095890405,2.473498233215546
deeplabv3,9905383_pip2,5.213114754098361,4.771929824561403,4.0,3.0,1.0,1.0,30.0,32.0,5.657186794640464,6.5855171874845455,61,57,0.4411849295369574,8.462981352752957
deeplabv3,9905766_pip2,6.064516129032258,5.844827586206897,3.0,3.0,1.0,1.0,37.0,32.0,8.071996530702632,7.590378946830018,62,58,0.2196885428253612,3.6225238444607433
deeplabv3,9906008_pip2,4.916666666666667,4.722222222222222,3.0,3.0,1.0,1.0,39.0,35.0,7.3404321701412405,6.3666278843108115,72,72,0.19444444444444464,3.9548022598870096
deeplabv3,9906491_pip2,6.7682926829268295,7.726190476190476,4.0,5.0,1.0,1.0,37.0,41.0,7.592195576408334,8.475948030240502,82,84,0.9578977932636468,14.15272415272415
deeplabv3,9907012_pip2,8.89873417721519,9.025316455696203,3.0,4.0,1.0,2.0,51.0,50.0,12.97572703429672,12.204973756363701,79,79,0.12658227848101333,1.4224751066856407
deeplabv3,9907090_pip2,9.342105263157896,9.486842105263158,5.0,6.0,3.0,3.0,47.0,48.0,10.680223523655085,10.309032091291586,76,76,0.14473684210526194,1.5492957746478742
deeplabv3,9907282_pip2,6.921052631578948,6.906666666666666,3.0,3.0,1.0,2.0,45.0,45.0,11.38993456602287,10.474315676400481,76,75,0.014385964912281501,0.2078580481622422
deeplabv3,9907544_pip2,9.13953488372093,9.447368421052632,2.0,2.0,1.0,1.0,58.0,58.0,15.176605919161481,15.769219465416686,86,76,0.3078335373317014,3.3681532074460967
deeplabv3,9907767_pip2,4.428571428571429,5.357142857142857,2.0,3.0,1.0,2.0,34.0,41.0,7.759457691969806,7.602698232085979,56,56,0.9285714285714279,20.967741935483854
deeplabv3,9907800_pip2,5.127272727272727,6.267857142857143,2.0,3.5,1.0,1.0,35.0,34.0,7.420008687705146,7.322887485305847,55,56,1.1405844155844163,22.245440729483295
deeplabv3,9907998_pip2,4.8076923076923075,4.833333333333333,2.0,3.0,1.0,1.0,40.0,40.0,6.808851125477425,6.526900286539343,78,78,0.02564102564102555,0.5333333333333314
deeplabv3,9937943_dip2,3.484848484848485,3.803030303030303,2.0,3.0,1.0,1.0,19.0,19.0,3.738588391206144,3.873842728342261,66,66,0.31818181818181834,9.1304347826087
deeplabv3,9938327_dip2,4.698412698412699,4.761904761904762,3.0,3.0,1.0,1.0,27.0,25.0,4.692563927175889,4.576386200660557,63,63,0.06349206349206327,1.3513513513513467
deeplabv3,9938453_dip2,4.887096774193548,5.048387096774194,3.0,3.5,1.0,2.0,30.0,28.0,5.711066898545929,5.3413403517639555,62,62,0.1612903225806459,3.300330033003316
deeplabv3,9941446_dip2,6.2075471698113205,6.30188679245283,4.0,4.0,3.0,3.0,30.0,29.0,6.183845327967691,5.741556247057713,53,53,0.09433962264150964,1.5197568389057785
deeplabv3,9942319_dip2,3.639344262295082,3.55,2.0,3.0,1.0,1.0,21.0,18.0,3.979590500744344,3.24255557649621,61,60,0.08934426229508219,2.454954954954961
deeplabv3,9942553_dip2,3.6825396825396823,4.15625,2.0,2.0,1.0,1.0,33.0,38.0,5.811388372829153,6.946714038845992,63,64,0.47371031746031766,12.86368534482759
deeplabv3,9942724_dip2,4.935064935064935,5.753246753246753,3.0,3.0,1.0,2.0,33.0,33.0,6.641736712202991,6.784542867881801,77,77,0.8181818181818175,16.578947368421037
deeplabv3,9942867_dip2,4.044444444444444,4.488888888888889,3.0,3.0,1.0,1.0,20.0,22.0,4.633000254481398,5.0711481155529805,45,45,0.44444444444444464,10.989010989010994
deeplabv3,9942935_dip2,5.2388059701492535,5.264705882352941,3.0,3.0,1.0,1.0,31.0,32.0,6.667115897836803,6.740172905486012,67,68,0.02589991220368759,0.4943857885034384
deeplabv3,9943317_dip2,6.016949152542373,5.593220338983051,5.0,5.0,2.0,1.0,23.0,22.0,3.9936030434434735,4.034254364003915,59,59,0.4237288135593218,7.0422535211267565
deeplabv3,9943818_dip2,5.815789473684211,6.382352941176471,4.0,4.0,1.0,1.0,36.0,36.0,7.018229133207677,7.033594620618764,76,68,0.5665634674922604,9.741815278147463
deeplabv3,9945335_dip2,2.891304347826087,3.8,2.0,2.0,1.0,1.0,19.0,22.0,3.817740401983563,4.374674591072778,46,45,0.9086956521739129,31.428571428571423
deeplabv3,9946473_dip2,4.981481481481482,5.345454545454546,4.0,4.0,2.0,2.0,28.0,30.0,3.9510464658850815,5.163572342752929,54,55,0.36397306397306384,7.306522473808716
deeplabv3,9947497_dip2,4.9743589743589745,5.974683544303797,4.0,4.0,1.0,1.0,38.0,41.0,5.620416899799128,7.700032358216251,78,79,1.0003245699448229,20.109617643220666
deeplabv3,9948792_dip2,7.383561643835616,7.260273972602739,5.0,5.0,1.0,1.0,36.0,36.0,8.158750470047567,7.917429009263035,73,73,0.12328767123287676,1.6697588126159562
deeplabv3,9949194_dip2,4.512820512820513,5.0256410256410255,3.0,4.0,1.0,2.0,51.0,50.0,6.170117377729847,6.139352590470088,78,78,0.5128205128205128,11.363636363636363
deeplabv3,9949467_dip2,5.5,5.377358490566038,5.0,5.0,3.0,3.0,18.0,16.0,3.0291790844923523,2.4969900000127674,54,53,0.12264150943396235,2.2298456260720427
deeplabv3,9950320_dip2,7.803921568627451,6.44,2.0,2.0,1.0,1.0,79.0,80.0,17.51192267004659,15.205472698998872,51,50,1.3639215686274504,17.47738693467336
deeplabv3,9951122_dip2,3.4126984126984126,3.380952380952381,2.0,2.0,1.0,1.0,20.0,19.0,3.444042109484471,3.2632079426689167,63,63,0.03174603174603163,0.9302325581395315
deeplabv3,9951284_dip2,8.212121212121213,7.7727272727272725,4.0,4.0,3.0,3.0,41.0,37.0,8.813755006729027,8.236642914523939,66,66,0.43939393939394034,5.350553505535066
deeplabv3,9951449_dip2,5.828125,6.8307692307692305,4.0,4.0,3.0,3.0,29.0,32.0,4.942022256564108,6.615992816406738,64,65,1.0026442307692305,17.203547123118163
deeplabv3,9951821_dip2,4.911111111111111,5.630434782608695,2.0,3.0,1.0,2.0,74.0,77.0,11.248352417077152,11.212102730400353,45,46,0.7193236714975839,14.64686208931732
deeplabv3,9952108_dip2,6.478260869565218,6.470588235294118,5.0,5.0,2.0,2.0,39.0,33.0,6.612699016269617,6.369667523494581,69,68,0.007672634271099987,0.11843663639952999
deeplabv3,9952664_dip2,9.648936170212766,9.872340425531915,6.0,7.0,4.0,4.0,52.0,52.0,10.241454607881023,9.806895145495783,94,94,0.22340425531914931,2.3153252480705664
deeplabv3,9953183_dip2,7.590163934426229,7.262295081967213,5.0,5.0,4.0,4.0,31.0,33.0,6.299562954344409,6.0784533174647954,61,61,0.32786885245901587,4.319654427645782
deeplabv3,9953518_dip2,4.086206896551724,4.5423728813559325,2.0,2.0,1.0,1.0,30.0,29.0,6.092065169231148,6.505075030243317,58,59,0.45616598480420834,11.163555746263325
deeplabv3,9954184_dip2,6.17910447761194,6.681159420289855,5.0,4.0,3.0,3.0,28.0,33.0,4.638982689347903,6.9730178807951955,67,69,0.5020549426779155,8.125043758314092
deeplabv3,9954735_dip2,3.8947368421052633,4.4035087719298245,3.0,3.0,1.0,1.0,25.0,25.0,4.298854235463848,4.4637316193092635,57,57,0.5087719298245612,13.063063063063057
deeplabv3,9955276_dip2,6.777777777777778,6.158730158730159,5.0,4.0,3.0,3.0,33.0,33.0,6.345713324868287,6.081996198007897,63,63,0.6190476190476186,9.133489461358307
deeplabv3,9973322_mcp5,15.240963855421686,15.409638554216867,9.0,10.0,4.0,5.0,57.0,58.0,12.575162325183626,12.432018654312104,83,83,0.16867469879518104,1.1067193675889349
deeplabv3,9976720_pip4,5.893939393939394,6.03030303030303,3.0,4.0,2.0,2.0,35.0,33.0,6.481041788400502,6.79119237303484,66,66,0.1363636363636367,2.3136246786632446
deeplabv3,9980752_dip5,3.6862745098039214,3.9411764705882355,2.0,2.0,1.0,1.0,17.0,17.0,3.806548516821883,3.637558784409484,51,51,0.25490196078431415,6.914893617021288
deeplabv3,9985321_mcp2,14.662921348314606,14.359550561797754,9.0,9.0,4.0,4.0,71.0,70.0,14.703010331698698,13.842815189919822,89,89,0.3033707865168527,2.068965517241371
deeplabv3,9985321_mcp4,14.419753086419753,14.074074074074074,8.0,8.0,4.0,4.0,68.0,68.0,15.404716447501478,15.200534248065486,81,81,0.34567901234567877,2.397260273972601
deeplabv3,9988305_pip5,6.492537313432836,8.691176470588236,3.0,3.0,1.0,2.0,47.0,70.0,9.222576345987218,13.631988065426002,67,68,2.1986391571554,33.86409736308317
