model,sample,gt_mean_jsw_px,pred_mean_jsw_px,gt_median_jsw_px,pred_median_jsw_px,gt_min_jsw_px,pred_min_jsw_px,gt_max_jsw_px,pred_max_jsw_px,gt_std_jsw_px,pred_std_jsw_px,gt_valid_columns,pred_valid_columns,abs_error_px,percent_error
attention_unet,9086407_pip3,11.058823529411764,10.011764705882353,5.0,5.0,2.0,2.0,55.0,54.0,13.868587392484345,12.866275220990872,85,85,1.0470588235294116,9.468085106382977
attention_unet,9087632_mcp2,21.774509803921568,20.932038834951456,12.0,12.0,8.0,6.0,78.0,78.0,18.429998384318495,18.438173853894888,102,103,0.8424709689701118,3.869069735927573
attention_unet,9088345_dip5,5.4423076923076925,4.745098039215686,3.0,3.0,2.0,1.0,20.0,21.0,4.801496007009216,4.7189361432129635,52,51,0.6972096530920062,12.810919420771846
attention_unet,9088414_dip5,7.551724137931035,6.508474576271187,5.0,4.0,4.0,3.0,33.0,30.0,5.733063253508346,5.56433217810877,58,59,1.0432495616598478,13.814720222892962
attention_unet,9088841_dip4,6.26530612244898,5.510204081632653,4.0,3.0,3.0,2.0,27.0,27.0,5.374829888923042,6.0106111916448395,49,49,0.7551020408163263,12.052117263843645
attention_unet,9088841_pip3,7.155172413793103,5.254237288135593,5.0,3.0,3.0,2.0,29.0,28.0,6.4240972105248755,6.024225726573606,58,59,1.9009351256575098,26.567286093526643
attention_unet,9088841_pip4,6.684210526315789,6.754385964912281,3.0,3.0,1.0,1.0,39.0,37.0,8.871713168952764,9.022935107618487,57,57,0.07017543859649145,1.0498687664042028
attention_unet,9091337_dip5,7.144927536231884,5.867647058823529,5.0,3.0,3.0,2.0,37.0,38.0,7.667502214681148,6.925877331905972,69,68,1.2772804774083548,17.876745018494216
attention_unet,9093244_pip4,7.164383561643835,6.465753424657534,5.0,4.0,3.0,2.0,46.0,43.0,8.841083579888785,8.747731121543291,73,73,0.698630136986301,9.751434034416821
attention_unet,9096851_pip4,8.338461538461539,7.970588235294118,5.0,3.5,3.0,1.0,35.0,40.0,7.979352052115363,9.003219339631165,65,68,0.3678733031674213,4.411764705882358
attention_unet,9099360_pip3,9.215686274509803,8.911764705882353,3.0,3.0,1.0,1.0,61.0,62.0,14.583517052723135,14.494828652665296,102,102,0.3039215686274499,3.2978723404255206
attention_unet,9101076_pip3,7.564102564102564,7.666666666666667,4.0,3.0,1.0,2.0,43.0,43.0,9.933870761046418,10.262786479547662,78,78,0.10256410256410309,1.3559322033898373
attention_unet,9101076_pip5,4.43859649122807,4.280701754385965,2.0,2.0,1.0,1.0,35.0,34.0,6.614756347662026,6.482782557126174,57,57,0.1578947368421053,3.5573122529644277
attention_unet,9113529_pip4,10.949367088607595,10.8625,6.0,5.0,3.0,3.0,44.0,58.0,10.384870609406104,11.289091803595186,79,80,0.08686708860759396,0.7933526011560604
attention_unet,9113529_pip5,5.311475409836065,5.290322580645161,3.0,3.0,1.0,1.0,28.0,33.0,6.507350153471622,6.740314668576357,61,62,0.02115282919090422,0.3982477100756659
attention_unet,9119057_pip3,8.617283950617283,7.333333333333333,5.0,5.0,4.0,2.0,46.0,45.0,9.898956050750032,8.849914556328834,81,81,1.28395061728395,14.899713467048706
attention_unet,9119527_pip4,5.2075471698113205,4.452830188679245,2.0,2.0,1.0,1.0,30.0,27.0,6.502128796731456,6.269320440245886,53,53,0.7547169811320753,14.492753623188403
attention_unet,9127864_pip3,12.191919191919192,12.1010101010101,7.0,6.0,2.0,3.0,57.0,57.0,13.452255090644583,13.4648775810486,99,99,0.09090909090909172,0.745650372825193
attention_unet,9130641_pip4,9.014285714285714,9.118421052631579,4.0,3.0,2.0,2.0,60.0,46.0,12.865782811276537,11.638148597181731,70,76,0.10413533834586453,1.155225623488196
attention_unet,9148828_mcp5,20.304761904761904,19.933333333333334,13.0,12.0,4.0,3.0,78.0,77.0,19.66244852723505,20.212804365487244,105,105,0.3714285714285701,1.8292682926829205
attention_unet,9150876_pip3,11.4,10.706666666666667,5.0,5.0,4.0,3.0,50.0,49.0,12.063167080000177,11.87689446876675,75,75,0.6933333333333334,6.081871345029239
attention_unet,9152688_pip5,5.6440677966101696,4.475409836065574,4.0,2.0,2.0,1.0,36.0,41.0,7.1325529978115165,6.482274841991534,59,61,1.1686579605445955,20.70595185349283
attention_unet,9162906_pip4,9.04109589041096,8.743243243243244,5.0,4.0,2.0,2.0,45.0,44.0,10.810241663645707,10.898872754519667,73,74,0.29785264716771565,3.2944307944307942
attention_unet,9163391_pip5,2.813953488372093,3.5945945945945947,2.0,2.0,1.0,1.0,14.0,23.0,2.704482187926815,4.089931337951771,43,37,0.7806411062225016,27.74179137815501
attention_unet,9170920_pip5,7.8,6.345454545454546,3.0,3.0,1.0,1.0,39.0,31.0,9.956237575844938,7.609128923550093,60,55,1.4545454545454541,18.648018648018645
attention_unet,9171714_pip4,9.901408450704226,9.070422535211268,4.0,4.0,2.0,2.0,44.0,44.0,11.397003472716488,10.320667004951657,71,71,0.830985915492958,8.392603129445236
attention_unet,9174582_pip4,9.626666666666667,10.04,5.0,4.0,2.0,2.0,42.0,44.0,9.849227832113993,10.906193958786295,75,75,0.4133333333333322,4.293628808864254
attention_unet,9174582_pip5,6.7846153846153845,7.140625,3.0,3.0,1.0,1.0,45.0,42.0,9.642043045062609,9.185360614008303,65,64,0.3560096153846155,5.247307256235829
attention_unet,9184790_pip4,8.518518518518519,7.222222222222222,5.0,4.0,4.0,3.0,48.0,47.0,8.823525108258991,8.308852931484408,81,81,1.2962962962962967,15.21739130434783
attention_unet,9193863_dip5,5.08,5.3,3.0,3.0,2.0,2.0,25.0,27.0,5.11014676892944,5.755866572463264,50,50,0.21999999999999975,4.330708661417318
attention_unet,9193863_pip5,8.75438596491228,8.982758620689655,4.0,4.0,2.0,2.0,47.0,46.0,10.413015980778257,10.421283558693792,57,58,0.22837265577737398,2.6086656070762158
attention_unet,9206908_dip5,4.217391304347826,4.5,3.0,3.0,1.0,1.0,25.0,25.0,4.95594962373185,5.391491613475979,46,44,0.28260869565217384,6.70103092783505
attention_unet,9206908_pip5,3.326923076923077,2.6458333333333335,2.0,1.0,1.0,1.0,21.0,18.0,4.232298674598228,3.237087060752134,52,48,0.6810897435897436,20.472061657032757
attention_unet,9207016_pip5,6.423728813559322,6.220338983050848,3.0,2.0,1.0,1.0,38.0,45.0,9.156276702082675,9.8153594555178,59,59,0.20338983050847403,3.1662269129287517
attention_unet,9223040_dip5,5.142857142857143,5.204081632653061,4.0,3.0,3.0,2.0,18.0,21.0,3.768830273792263,4.393778494954413,49,49,0.06122448979591777,1.1904761904761787
attention_unet,9224866_dip5,3.5686274509803924,3.4,2.0,2.0,1.0,1.0,25.0,24.0,4.486384202690225,4.019950248448356,51,50,0.16862745098039245,4.7252747252747325
attention_unet,9225871_pip4,9.338028169014084,9.805555555555555,4.0,4.0,1.0,1.0,43.0,44.0,10.72044730774233,11.838776786580155,71,72,0.4675273865414713,5.006703536115304
attention_unet,9228372_dip5,3.891304347826087,3.782608695652174,2.0,2.0,1.0,1.0,23.0,20.0,4.904426841793324,4.8941537594147935,46,46,0.10869565217391308,2.7932960893854757
attention_unet,9234073_dip5,2.979591836734694,3.3469387755102042,1.0,2.0,1.0,1.0,20.0,20.0,4.098231554490189,4.0985364257239745,49,49,0.36734693877551017,12.328767123287669
attention_unet,9243198_dip5,4.741935483870968,5.211538461538462,2.0,2.0,1.0,1.0,30.0,29.0,6.688785713297916,7.07741950599972,62,52,0.4696029776674937,9.903192046049186
attention_unet,9249027_dip5,4.04,4.06,4.0,4.0,1.0,1.0,14.0,16.0,1.8650469162999626,2.3614402384985316,50,50,0.019999999999999574,0.4950495049504845
attention_unet,9249027_pip4,6.096774193548387,6.111111111111111,4.0,4.0,2.0,2.0,36.0,37.0,5.8989055229225595,6.444170765945777,62,63,0.014336917562723706,0.23515579071134118
attention_unet,9255353_pip4,9.555555555555555,8.61111111111111,3.0,3.0,1.0,1.0,45.0,43.0,12.460926585050755,11.109999944438888,72,72,0.9444444444444446,9.88372093023256
attention_unet,9255567_dip5,5.415094339622642,5.320754716981132,3.0,3.0,1.0,2.0,31.0,30.0,6.085658868111535,6.092908296197635,53,53,0.09433962264150964,1.7421602787456483
attention_unet,9258563_dip5,5.411764705882353,5.196078431372549,4.0,4.0,2.0,2.0,18.0,24.0,3.4080439481438347,4.144543343151364,51,51,0.21568627450980404,3.9855072463768133
attention_unet,9260058_dip5,5.270833333333333,5.63265306122449,3.0,3.0,1.0,1.0,30.0,27.0,5.833593744187388,6.100163522569084,48,49,0.3618197278911568,6.864564007421158
attention_unet,9896392_pip2,9.96103896103896,8.597402597402597,5.0,3.0,1.0,1.0,58.0,56.0,13.011924160136017,12.247724135538528,77,77,1.3636363636363633,13.689700130378094
attention_unet,9896710_pip2,4.315789473684211,5.338983050847458,3.0,2.0,1.0,1.0,28.0,32.0,5.0023078699590355,7.650435169835002,57,59,1.023193577163247,23.708143861099625
attention_unet,9896772_pip2,5.535211267605634,6.28,3.0,2.0,1.0,1.0,42.0,49.0,8.733666422569511,11.251737643581992,71,75,0.7447887323943663,13.455470737913485
attention_unet,9897279_pip2,10.986842105263158,8.897435897435898,6.0,4.0,4.0,2.0,46.0,53.0,10.508760031332045,11.679029797681041,76,78,2.0894062078272597,19.017349915553503
attention_unet,9897397_pip2,5.594202898550725,5.283018867924528,4.0,2.0,2.0,1.0,37.0,38.0,6.557038127257644,8.477222218793951,69,53,0.3111840306261966,5.562616091504551
attention_unet,9900971_pip2,6.131578947368421,5.552631578947368,2.0,2.0,1.0,1.0,49.0,50.0,10.279440524995765,9.779671096667963,76,76,0.5789473684210531,9.442060085836918
attention_unet,9902576_pip2,8.256410256410257,7.858974358974359,3.0,2.5,1.0,1.0,49.0,52.0,11.692026537330406,11.968681737677047,78,78,0.3974358974358987,4.8136645962733065
attention_unet,9902757_pip2,6.161764705882353,3.984126984126984,3.0,2.0,1.0,1.0,41.0,38.0,9.293594084285164,7.176885435570474,68,63,2.177637721755369,35.34113725044513
attention_unet,9902772_pip2,8.54320987654321,7.037037037037037,3.0,2.0,1.0,1.0,55.0,50.0,13.79841588932285,12.440916607536009,81,81,1.5061728395061733,17.630057803468212
attention_unet,9902900_pip2,5.162162162162162,6.633802816901408,3.0,3.0,2.0,1.0,39.0,38.0,7.086391654178178,8.555106269653374,74,71,1.4716406547392458,28.508222107514186
attention_unet,9903020_pip2,8.782051282051283,8.151898734177216,4.0,3.0,2.0,2.0,48.0,47.0,10.836367349379747,11.022518501518947,78,79,0.6301525478740668,7.17545966922295
attention_unet,9903394_pip2,6.986486486486487,5.918918918918919,4.0,3.0,2.0,2.0,41.0,43.0,8.123195422457778,8.033303579401894,74,74,1.0675675675675675,15.28046421663443
attention_unet,9903777_pip2,6.4,6.1265822784810124,3.0,3.0,2.0,1.0,53.0,50.0,10.118794394590692,9.667074601820051,80,79,0.2734177215189879,4.272151898734186
attention_unet,9905276_pip2,3.8767123287671232,3.647887323943662,3.0,3.0,1.0,1.0,21.0,30.0,3.0383178722095106,4.125149904401411,73,71,0.22882500482346124,5.902553127955008
attention_unet,9905383_pip2,5.213114754098361,4.066666666666666,4.0,2.0,1.0,1.0,30.0,35.0,5.657186794640464,6.454627969311804,61,60,1.1464480874316942,21.991614255765203
attention_unet,9905766_pip2,6.064516129032258,7.682539682539683,3.0,3.0,1.0,1.0,37.0,35.0,8.071996530702632,9.395752834541273,62,63,1.6180235535074248,26.680175616345835
attention_unet,9906008_pip2,4.916666666666667,5.117647058823529,3.0,2.0,1.0,1.0,39.0,41.0,7.3404321701412405,8.211414959684987,72,68,0.20098039215686203,4.087736789631092
attention_unet,9906491_pip2,6.7682926829268295,7.21875,4.0,3.0,1.0,1.0,37.0,45.0,7.592195576408334,9.887600742217497,82,64,0.4504573170731705,6.655405405405402
attention_unet,9907012_pip2,8.89873417721519,8.417721518987342,3.0,3.0,1.0,1.0,51.0,47.0,12.97572703429672,11.67774860707505,79,79,0.4810126582278471,5.405405405405395
attention_unet,9907090_pip2,9.342105263157896,7.802631578947368,5.0,4.0,3.0,2.0,47.0,47.0,10.680223523655085,10.485603836290705,76,76,1.5394736842105274,16.47887323943663
attention_unet,9907282_pip2,6.921052631578948,6.740259740259741,3.0,3.0,1.0,2.0,45.0,45.0,11.38993456602287,10.345213583507068,76,77,0.18079289131920717,2.612216680657746
attention_unet,9907544_pip2,9.13953488372093,9.069767441860465,2.0,2.0,1.0,1.0,58.0,59.0,15.176605919161481,15.163290047420308,86,86,0.06976744186046524,0.7633587786259556
attention_unet,9907767_pip2,4.428571428571429,5.425925925925926,2.0,2.0,1.0,1.0,34.0,39.0,7.759457691969806,8.833022744753228,56,54,0.9973544973544968,22.52090800477896
attention_unet,9907800_pip2,5.127272727272727,5.754385964912281,2.0,2.0,1.0,1.0,35.0,41.0,7.420008687705146,8.704265342306421,55,57,0.6271132376395538,12.230931939778532
attention_unet,9907998_pip2,4.8076923076923075,5.448717948717949,2.0,2.0,1.0,1.0,40.0,38.0,6.808851125477425,7.812953471388916,78,78,0.6410256410256414,13.333333333333341
attention_unet,9937943_dip2,3.484848484848485,2.870967741935484,2.0,2.0,1.0,1.0,19.0,19.0,3.738588391206144,3.977695357087836,66,62,0.6138807429130009,17.61570827489481
attention_unet,9938327_dip2,4.698412698412699,4.723076923076923,3.0,3.0,1.0,1.0,27.0,30.0,4.692563927175889,5.2929784905830815,63,65,0.024664224664224577,0.5249480249480231
attention_unet,9938453_dip2,4.887096774193548,6.181818181818182,3.0,4.0,1.0,1.0,30.0,38.0,5.711066898545929,7.764934956329837,62,55,1.2947214076246336,26.4926492649265
attention_unet,9941446_dip2,6.2075471698113205,4.849056603773585,4.0,3.0,3.0,2.0,30.0,28.0,6.183845327967691,5.16664274197579,53,53,1.3584905660377355,21.884498480243156
attention_unet,9942319_dip2,3.639344262295082,4.065217391304348,2.0,2.0,1.0,1.0,21.0,23.0,3.979590500744344,4.979969329017842,61,46,0.42587312900926566,11.701919310614956
attention_unet,9942553_dip2,3.6825396825396823,3.90625,2.0,2.0,1.0,1.0,33.0,32.0,5.811388372829153,6.375536129416882,63,64,0.22371031746031766,6.074892241379317
attention_unet,9942724_dip2,4.935064935064935,4.584615384615384,3.0,3.0,1.0,1.0,33.0,33.0,6.641736712202991,6.2286986113097935,77,65,0.35044955044955106,7.101214574898797
attention_unet,9942867_dip2,4.044444444444444,3.422222222222222,3.0,2.0,1.0,1.0,20.0,23.0,4.633000254481398,4.7911440938877075,45,45,0.6222222222222222,15.384615384615385
attention_unet,9942935_dip2,5.2388059701492535,4.791044776119403,3.0,3.0,1.0,1.0,31.0,28.0,6.667115897836803,5.966416743673637,67,67,0.4477611940298507,8.547008547008547
attention_unet,9943317_dip2,6.016949152542373,5.406779661016949,5.0,5.0,2.0,2.0,23.0,22.0,3.9936030434434735,3.2735128286882165,59,59,0.6101694915254239,10.140845070422538
attention_unet,9943818_dip2,5.815789473684211,5.0131578947368425,4.0,3.0,1.0,1.0,36.0,35.0,7.018229133207677,6.506056734937618,76,76,0.8026315789473681,13.800904977375561
attention_unet,9945335_dip2,2.891304347826087,3.566666666666667,2.0,2.0,1.0,1.0,19.0,17.0,3.817740401983563,4.248006068210774,46,30,0.67536231884058,23.358395989974944
attention_unet,9946473_dip2,4.981481481481482,4.236363636363636,4.0,3.0,2.0,2.0,28.0,24.0,3.9510464658850815,3.6678635662325103,54,55,0.7451178451178455,14.957755998648198
attention_unet,9947497_dip2,4.9743589743589745,5.285714285714286,4.0,3.0,1.0,2.0,38.0,39.0,5.620416899799128,6.5462533010878605,78,77,0.31135531135531114,6.259204712812956
attention_unet,9948792_dip2,7.383561643835616,5.794520547945205,5.0,3.0,1.0,1.0,36.0,35.0,8.158750470047567,8.040920863419162,73,73,1.589041095890411,21.521335807050097
attention_unet,9949194_dip2,4.512820512820513,3.8076923076923075,3.0,2.0,1.0,1.0,51.0,48.0,6.170117377729847,5.933515610080506,78,78,0.7051282051282053,15.625000000000004
attention_unet,9949467_dip2,5.5,5.581818181818182,5.0,5.0,3.0,3.0,18.0,27.0,3.0291790844923523,4.176518380795656,54,55,0.08181818181818201,1.4876033057851274
attention_unet,9950320_dip2,7.803921568627451,6.8125,2.0,1.5,1.0,1.0,79.0,78.0,17.51192267004659,15.398398523331357,51,48,0.9914215686274508,12.704145728643216
attention_unet,9951122_dip2,3.4126984126984126,3.0634920634920637,2.0,2.0,1.0,1.0,20.0,20.0,3.444042109484471,3.3611837289057593,63,63,0.34920634920634885,10.232558139534873
attention_unet,9951284_dip2,8.212121212121213,7.621212121212121,4.0,4.0,3.0,3.0,41.0,38.0,8.813755006729027,7.917692408537775,66,66,0.5909090909090917,7.195571955719567
attention_unet,9951449_dip2,5.828125,4.921875,4.0,4.0,3.0,2.0,29.0,26.0,4.942022256564108,3.8822701457233757,64,64,0.90625,15.549597855227882
attention_unet,9951821_dip2,4.911111111111111,5.543478260869565,2.0,2.0,1.0,1.0,74.0,76.0,11.248352417077152,11.809551259263817,45,46,0.632367149758454,12.876254180602004
attention_unet,9952108_dip2,6.478260869565218,7.197183098591549,5.0,5.0,2.0,2.0,39.0,38.0,6.612699016269617,7.410726368211356,69,71,0.7189222290263313,11.097457226580952
attention_unet,9952664_dip2,9.648936170212766,7.797872340425532,6.0,4.0,4.0,2.0,52.0,51.0,10.241454607881023,10.905376174878972,94,94,1.8510638297872335,19.184123484013224
attention_unet,9953183_dip2,7.590163934426229,7.5396825396825395,5.0,5.0,4.0,3.0,31.0,37.0,6.299562954344409,7.661127184722154,61,63,0.050481394743689734,0.6650896499708583
attention_unet,9953518_dip2,4.086206896551724,4.603448275862069,2.0,2.0,1.0,1.0,30.0,32.0,6.092065169231148,6.384084886147074,58,58,0.5172413793103452,12.658227848101275
attention_unet,9954184_dip2,6.17910447761194,5.298507462686567,5.0,4.0,3.0,3.0,28.0,28.0,4.638982689347903,4.856185240058826,67,67,0.8805970149253728,14.251207729468593
attention_unet,9954735_dip2,3.8947368421052633,3.793103448275862,3.0,2.0,1.0,1.0,25.0,28.0,4.298854235463848,5.221832881706468,57,58,0.10163339382940118,2.609506057781922
attention_unet,9955276_dip2,6.777777777777778,6.212121212121212,5.0,4.0,3.0,3.0,33.0,37.0,6.345713324868287,6.413799402318911,63,66,0.5656565656565657,8.345752608047691
attention_unet,9973322_mcp5,15.240963855421686,14.585365853658537,9.0,9.5,4.0,4.0,57.0,47.0,12.575162325183626,11.81044516985086,83,82,0.6555980017631491,4.301552106430148
attention_unet,9976720_pip4,5.893939393939394,5.940298507462686,3.0,3.0,2.0,2.0,35.0,39.0,6.481041788400502,7.311574543075725,66,67,0.046359113523292805,0.7865556536085669
attention_unet,9980752_dip5,3.6862745098039214,3.9215686274509802,2.0,2.0,1.0,1.0,17.0,18.0,3.806548516821883,3.8493347388301764,51,51,0.23529411764705888,6.382978723404258
attention_unet,9985321_mcp2,14.662921348314606,14.03370786516854,9.0,8.0,4.0,4.0,71.0,75.0,14.703010331698698,14.788736556865333,89,89,0.6292134831460672,4.2911877394635995
attention_unet,9985321_mcp4,14.419753086419753,13.938271604938272,8.0,8.0,4.0,4.0,68.0,66.0,15.404716447501478,14.763439726845707,81,81,0.48148148148148096,3.339041095890407
attention_unet,9988305_pip5,6.492537313432836,6.617647058823529,3.0,2.0,1.0,1.0,47.0,60.0,9.222576345987218,11.459685618011859,67,68,0.1251097453906933,1.9269776876267706
